17.66	73.3333
17.68	53.3333
17.7	70
17.72	90
17.74	70
17.76	56.6667
17.78	83.3333
17.8	63.3333
17.82	80
17.84	33.3333
17.86	60
17.88	56.6667
17.9	60
17.92	30
17.94	36.6667
17.96	40
17.98	33.3333
18	33.3333
18.02	40
18.04	33.3333
18.06	46.6667
18.08	53.3333
18.1	50
18.12	50
18.14	26.6667
18.16	20
18.18	40
18.2	40
18.22	30
18.24	30
18.26	36.6667
18.28	36.6667
18.3	56.6667
18.32	43.3333
18.34	36.6667
18.36	56.6667
18.38	40
18.4	50
18.42	43.3333
18.44	33.3333
18.46	50
18.48	46.6667
18.5	36.6667
18.52	36.6667
18.54	36.6667
18.56	26.6667
18.58	36.6667
18.6	23.3333
18.62	53.3333
18.64	56.6667
18.66	50
18.68	50
18.7	33.3333
18.72	66.6667
18.74	43.3333
18.76	40
18.78	43.3333
18.8	50
18.82	63.3333
18.84	26.6667
18.86	36.6667
18.88	30
18.9	60
18.92	70
18.94	36.6667
18.96	60
18.98	50
19	63.3333
19.02	43.3333
19.04	40
19.06	50
19.08	33.3333
19.1	53.3333
19.12	46.6667
19.14	43.3333
19.16	46.6667
19.18	60
19.2	70
19.22	60
19.24	53.3333
19.26	56.6667
19.28	46.6667
19.3	60
19.32	56.6667
19.34	83.3333
19.36	80
19.38	86.6667
19.4	80
19.42	103.333
19.44	60
19.46	73.3333
19.48	46.6667
19.5	43.3333
19.52	53.3333
19.54	46.6667
19.56	43.3333
19.58	30
19.6	43.3333
19.62	20
19.64	30
19.66	36.6667
19.68	43.3333
19.7	36.6667
19.72	40
19.74	40
19.76	26.6667
19.78	43.3333
19.8	30
19.82	30
19.84	30
19.86	16.6667
19.88	33.3333
19.9	16.6667
19.92	23.3333
19.94	43.3333
19.96	36.6667
19.98	30
20	50
20.02	30
20.04	26.6667
20.06	26.6667
20.08	46.6667
20.1	40
20.12	33.3333
20.14	33.3333
20.16	30
20.18	23.3333
20.2	46.6667
20.22	46.6667
20.24	30
20.26	30
20.28	46.6667
20.3	36.6667
20.32	53.3333
20.34	43.3333
20.36	56.6667
20.38	33.3333
20.4	96.6667
20.42	100
20.44	133.333
20.46	103.333
20.48	100
20.5	63.3333
20.52	53.3333
20.54	43.3333
20.56	30
20.58	40
20.6	26.6667
20.62	36.6667
20.64	30
20.66	26.6667
20.68	33.3333
20.7	13.3333
20.72	33.3333
20.74	30
20.76	36.6667
20.78	33.3333
20.8	23.3333
20.82	36.6667
20.84	46.6667
20.86	13.3333
20.88	36.6667
20.9	30
20.92	23.3333
20.94	53.3333
20.96	40
20.98	46.6667
21	10
21.02	36.6667
21.04	36.6667
21.06	43.3333
21.08	33.3333
21.1	23.3333
21.12	56.6667
21.14	30
21.16	53.3333
21.18	63.3333
21.2	33.3333
21.22	60
21.24	40
21.26	60
21.28	23.3333
21.3	40
21.32	26.6667
21.34	46.6667
21.36	40
21.38	20
21.4	36.6667
21.42	30
21.44	33.3333
21.46	26.6667
21.48	20
21.5	36.6667
21.52	20
21.54	23.3333
21.56	23.3333
21.58	46.6667
21.6	36.6667
21.62	30
21.64	20
21.66	20
21.68	26.6667
21.7	20
21.72	36.6667
21.74	40
21.76	26.6667
21.78	36.6667
21.8	50
21.82	40
21.84	30
21.86	30
21.88	20
21.9	30
21.92	53.3333
21.94	16.6667
21.96	23.3333
21.98	30
22	33.3333
22.02	16.6667
22.04	26.6667
22.06	16.6667
22.08	30
